Transporte,Nº Pallet,Material,Texto breve de material,    Ctd.,Cant. mat.,Usuario,Hora,Fecha,Usuario confirma,Hora,Fecha.Conf,Conf.,T. Pallet1
6182651,9,120652,Fanta Naranja Full Sugar LT350ml x6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,9,120557,Coca Cola Sin Azucar LT220cc x 6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,9,125741,"Guall Jugo Mango PT1,0 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,9,125744,"Guall Jugo Naranja PT1,0 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,9,125738,"Guall Limonada Frambuesa PT1,0 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,9,120377,"Powerade Frozen Blast PT1,1 x 6","62,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,9,120375,"Powerade Naranja PT1,1 x 6","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,9,120373,"Powerade Rojo PT1,1 x 6","4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,9,120371,"Powerade Zero Frozen Blast PT1,1 x 6","5,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,9,120372,Powerade Zero Frozen Blast PT850 x 6,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,9,120369,"Powerade Zero Lima Limon PT1,1 x 6","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,9,120367,"Powerade Zero Uva PT1,1 x 6","9,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,8,124355,"Nect. Durazno Light PT1,5 x 6","23,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,8,123437,"Del Valle Frutilla MidCal PT1,5cc x 6","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,8,124304,"Andina Nectar Damasco PT1,5 x 6","4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,8,124256,"Andina Low Cal Frutilla 0% PT1,5 x 6","7,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,8,124216,"Andina Light Piña PT1,5 x 6","6,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,8,124284,"Andina Frut Manzana PT1,5 x 6","5,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,8,122876,"Schweppes Ginger Ale S/Azucar PT1,5 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,8,122878,"Schweppes Agua Tonica S/Azucar PT1,5 x 6","3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,8,122877,"Schweppes Agua Tonica PT1,5cc x 6","3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,8,122285,"Aquarius Pera (PRODUCIDO) PT1,6 x 6","4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,8,122283,"Aquarius Manzana (PRODUCIDO) PT1,6 x 6","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,8,122296,"Aquarius Limonada PT1,6 x 6","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,8,122615,"Vital C/G PT 1,6 x 6 term.","20,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,8,120480,"Coca Cola Sin Azucar PT1,5 x 6","13,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,7,120112,"Coca Cola RP2,0 L x 8","7,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,7,120461,"Coca Cola Sin Azucar RP2,0 x 8","10,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,7,120663,Fanta Naranja Full Sugar RP2L x8,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,7,121213,"Fanta Zero Naranja RP2,0 x 8","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,7,120711,"Inca Kola RP2,0 x 8","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,7,121310,Sprite MidCal RP2.0 x 8,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,7,121566,"Sprite Sin Azucar RP2,0 x8","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,7,120640,Fanta Naranja Full Sugar RP3L x6,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,7,121350,"Sprite MidCal RP3,0 x 6","3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,6,121200,FASTLYTE FRUTILLA PT 625ml x 6,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,6,121201,FASTLYTE SANDIA PT 625ml x 6,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,6,125626,COC A.CARM ICE LEMON 275CC 7GX12,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,6,125556,PSC A.CARMEN TRANS 750CC 40GX1,"12,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,6,127256,"Cer Cusque LT354cc 4,8g 6x4","5,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,6,127443,"Cer Quilmes LT354cc 4,9g x24","31,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,6,127392,Cer Stella Arts LT354cc 5g x24,"19,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,6,122200,Monster Ultra LT473cc x 6,"12,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,6,127271,"Cer Cusque LT354cc 4,8g x12","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,6,122231,Monster Ultra Gold LT473cc x6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,6,122217,Monster Mango Loco LT473cc x 6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,6,127431,"Cer Corona sin alcohol VD330cc 0,0g 6x4","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,6,127423,Cer Bud Zero S/Alc VD330cc 0g 6x4,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,6,127353,Cer Budweiser LT354cc 5g x18,"15,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,6,122202,Monster Energy LT473cc x 6,"16,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,6,125628,"COC ART COCH SOUR 1,0L 14G X6","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,6,127404,"Cer Quilmes LT354cc 4,9g x12","12,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,6,127204,"Cer Becker LT354cc 4,5g x 18","17,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,5,120477,"Coca Cola Sin Azucar PT3,0 x 6","30,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,5,120128,"Coca Cola PT2,5cc x 6","21,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,4,120524,"Coca Cola Original PT3,0 x 6","45,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,4,120472,"Coca Cola Sin Azucar PT2,5 x 6 term","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,3,122921,Benedictino S/G PT6.5 x 2 Cilindrico,"63,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,3,127394,Cer Budweiser VD330cc 5g 6x4,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,3,127347,"Cer Corona VD330cc 4,5g 6x4","7,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,3,127293,Cer Stella Arts VD330cc 5g 6x4,"3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,3,127440,"Cer Becker B-Mix Limon LT354cc 4,2g 6x4","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,2,122941,Benedictino Pomelo Menta PT1.5cc x 6,"13,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,2,120420,"Coca Cola Light PT1,5 x 6","3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,2,122936,"Benedictino S/G PT2,0 x 6 (Fab)","8,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,2,122935,"Benedictino C/G PT2,0 x 6","18,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,2,120121,"Coca Cola PT1,5cc x 6","6,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,2,124279,"DV Fresh Frutas Tropicales MidC PT1,5 x6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,2,124278,"DV Fresh Naranja Mid Cal PT1,5 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,2,121221,"Fanta Nar.Zero+ Vit C PT1,5 x 6","6,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,2,120657,"Fanta Naranja Full Sugar PT1,5L x6","4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,2,120722,"Inca Kola Mango PT1,5 L x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,2,120742,"Inca Kola Zero PT1,5 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,2,121323,"Sprite MidCal PT1,5 x 6","4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,2,121562,"Sprite Sin Azucar PT1,5 x6","7,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,2,122715,"Vital S/G PT1,6 x 6 Term","16,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182651,1,122935,"Benedictino C/G PT2,0 x 6","80,000","    0,000",,00:00:00,,,00:00:00,,,PC
6182652,10,124256,"Andina Low Cal Frutilla 0% PT1,5 x 6","3,000","3,000",FERNANDO CASTILLO,02:01:20,01.03.2025,FERNANDO CASTILLO,02:01:43,01.03.2025,C,PM
6182652,10,124355,"Nect. Durazno Light PT1,5 x 6","10,000","10,000",FERNANDO CASTILLO,02:01:20,01.03.2025,FERNANDO CASTILLO,02:01:43,01.03.2025,C,PM
6182652,10,122615,"Vital C/G PT 1,6 x 6 term.","11,000","11,000",FERNANDO CASTILLO,02:01:20,01.03.2025,FERNANDO CASTILLO,02:01:43,01.03.2025,C,PM
6182652,10,124284,"Andina Frut Manzana PT1,5 x 6","3,000","3,000",FERNANDO CASTILLO,02:01:20,01.03.2025,FERNANDO CASTILLO,02:01:43,01.03.2025,C,PM
6182652,10,124216,"Andina Light Piña PT1,5 x 6","3,000","3,000",FERNANDO CASTILLO,02:01:20,01.03.2025,FERNANDO CASTILLO,02:01:43,01.03.2025,C,PM
6182652,10,120121,"Coca Cola PT1,5cc x 6","13,000","13,000",FERNANDO CASTILLO,02:01:20,01.03.2025,FERNANDO CASTILLO,02:01:43,01.03.2025,C,PM
6182652,10,120625,"Fanta Pomelo Full Sugar PT1,5L x6","1,000","1,000",FERNANDO CASTILLO,02:01:20,01.03.2025,FERNANDO CASTILLO,02:01:43,01.03.2025,C,PM
6182652,10,122939,Benedictino Manzana PT1.5cc x 6,"13,000","13,000",FERNANDO CASTILLO,02:01:20,01.03.2025,FERNANDO CASTILLO,02:01:43,01.03.2025,C,PM
6182652,10,120480,"Coca Cola Sin Azucar PT1,5 x 6","10,000","10,000",FERNANDO CASTILLO,02:01:20,01.03.2025,FERNANDO CASTILLO,02:01:43,01.03.2025,C,PM
6182652,10,121221,"Fanta Nar.Zero+ Vit C PT1,5 x 6","3,000","3,000",FERNANDO CASTILLO,02:01:20,01.03.2025,FERNANDO CASTILLO,02:01:43,01.03.2025,C,PM
6182652,10,124224,"And Frut Naranja Light PT1,5 x 6","16,000","16,000",FERNANDO CASTILLO,02:01:20,01.03.2025,FERNANDO CASTILLO,02:01:43,01.03.2025,C,PM
6182652,10,124304,"Andina Nectar Damasco PT1,5 x 6","1,000","1,000",FERNANDO CASTILLO,02:01:20,01.03.2025,FERNANDO CASTILLO,02:01:43,01.03.2025,C,PM
6182652,10,124314,"Andina Nectar Durazno PT1,5 x 6","5,000","5,000",FERNANDO CASTILLO,02:01:20,01.03.2025,FERNANDO CASTILLO,02:01:43,01.03.2025,C,PM
6182652,10,124204,"Andina Frut Naranja PT1,5 x 6","2,000","2,000",FERNANDO CASTILLO,02:01:20,01.03.2025,FERNANDO CASTILLO,02:01:43,01.03.2025,C,PM
6182652,10,124214,"Andina Frut Piña PT1,5 x 6","2,000","2,000",FERNANDO CASTILLO,02:01:20,01.03.2025,FERNANDO CASTILLO,02:01:43,01.03.2025,C,PM
6182652,9,120477,"Coca Cola Sin Azucar PT3,0 x 6","30,000","30,000",CRISTIAN REYES,01:35:27,01.03.2025,CRISTIAN REYES,01:36:05,01.03.2025,C,PM
6182652,9,120128,"Coca Cola PT2,5cc x 6","6,000","6,000",CRISTIAN REYES,01:35:27,01.03.2025,CRISTIAN REYES,01:36:05,01.03.2025,C,PM
6182652,9,120775,"Inca Kola PT3,0cc x 6","1,000","1,000",CRISTIAN REYES,01:35:27,01.03.2025,CRISTIAN REYES,01:36:05,01.03.2025,C,PM
6182652,9,120474,"Coca Cola Light PT3,0 Cont x 6","3,000","3,000",CRISTIAN REYES,01:35:27,01.03.2025,CRISTIAN REYES,01:36:05,01.03.2025,C,PM
6182652,9,122977,"Benedictino C/G PT3,0 x 6","18,000","18,000",CRISTIAN REYES,01:35:27,01.03.2025,CRISTIAN REYES,01:36:05,01.03.2025,C,PM
6182652,8,122906,"Benedictino S/G PT1,5 x 6","1,000","1,000",FERNANDO CASTILLO,02:01:18,01.03.2025,FERNANDO CASTILLO,02:01:39,01.03.2025,C,PM
6182652,8,122296,"Aquarius Limonada PT1,6 x 6","2,000","2,000",FERNANDO CASTILLO,02:01:18,01.03.2025,FERNANDO CASTILLO,02:01:39,01.03.2025,C,PM
6182652,8,120722,"Inca Kola Mango PT1,5 L x 6","1,000","1,000",FERNANDO CASTILLO,02:01:18,01.03.2025,FERNANDO CASTILLO,02:01:39,01.03.2025,C,PM
6182652,8,122921,Benedictino S/G PT6.5 x 2 Cilindrico,"52,000","52,000",FERNANDO CASTILLO,02:01:18,01.03.2025,FERNANDO CASTILLO,02:01:39,01.03.2025,C,PM
6182652,8,122937,"Benedictino Limonada Jengbre PT1,5cc x 6","8,000","8,000",FERNANDO CASTILLO,02:01:18,01.03.2025,FERNANDO CASTILLO,02:01:39,01.03.2025,C,PM
6182652,8,122941,Benedictino Pomelo Menta PT1.5cc x 6,"8,000","8,000",FERNANDO CASTILLO,02:01:18,01.03.2025,FERNANDO CASTILLO,02:01:39,01.03.2025,C,PM
6182652,8,121323,"Sprite MidCal PT1,5 x 6","3,000","3,000",FERNANDO CASTILLO,02:01:18,01.03.2025,FERNANDO CASTILLO,02:01:39,01.03.2025,C,PM
6182652,8,122715,"Vital S/G PT1,6 x 6 Term","5,000","5,000",FERNANDO CASTILLO,02:01:18,01.03.2025,FERNANDO CASTILLO,02:01:39,01.03.2025,C,PM
6182652,8,121562,"Sprite Sin Azucar PT1,5 x6","3,000","3,000",FERNANDO CASTILLO,02:01:18,01.03.2025,FERNANDO CASTILLO,02:01:39,01.03.2025,C,PM
6182652,8,122289,"Aquarius Uva (PRODUCIDO) PT1,6 x 6","1,000","1,000",FERNANDO CASTILLO,02:01:18,01.03.2025,FERNANDO CASTILLO,02:01:39,01.03.2025,C,PM
6182652,8,120420,"Coca Cola Light PT1,5 x 6","2,000","2,000",FERNANDO CASTILLO,02:01:18,01.03.2025,FERNANDO CASTILLO,02:01:39,01.03.2025,C,PM
6182652,7,120437,Coca Cola  PT591cc x 6,"16,000","16,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,120259,"Coca Cola Sin Azucar PT1,0 x 6","19,000","19,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,120371,"Powerade Zero Frozen Blast PT1,1 x 6","4,000","4,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,120509,Coca Cola Sin Azucar LT350cc x 6 FILM,"4,000","4,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,120367,"Powerade Zero Uva PT1,1 x 6","3,000","3,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,121384,Sprite MidCal PT591cc x 6,"6,000","6,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,120489,"Coca Cola Light PT1,0 x 6","6,000","6,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,120369,"Powerade Zero Lima Limon PT1,1 x 6","1,000","1,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,120263,Vitaminwater Powerc PT500cc x 4,"1,000","1,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,123614,AndiF Piña Personal 200cc x 6*4,"1,000","1,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,123438,Del Valle Frutilla TT200cc x 6*4,"1,000","1,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,123450,Del Valle Manzana LT 340ml x6,"1,000","1,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,120142,Coca Cola LT350cc x 6 FILM,"4,000","4,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,121572,Sprite Ice Sin Azucar LT350cc x6,"4,000","4,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,125743,"Guall Jugo Manzana Pera PT1,0 x 6","1,000","1,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,120376,Powerade Naranja PT850 x 6,"1,000","1,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,120191,"Coca Cola PT1,0cc x 6","45,000","45,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,125742,"Guall Jugo Mango Piña Naranja PT1,0 x 6","1,000","1,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,120374,Powerade Rojo PT850 x 6,"1,000","1,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,123814,Andi Nectar Durazno TT200cc x 6*4,"1,000","1,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,125744,"Guall Jugo Naranja PT1,0 x 6","1,000","1,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,120373,"Powerade Rojo PT1,1 x 6","6,000","6,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,120439,Coca Cola Light PT591cc x 6,"2,000","2,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,123604,Andi Naranja Personal TT200cc x 6*4,"1,000","1,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,120375,"Powerade Naranja PT1,1 x 6","2,000","2,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,120377,"Powerade Frozen Blast PT1,1 x 6","21,000","21,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,120262,Vitaminwater Revive PT500cc x 4,"2,000","2,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,120266,Vitaminwater Energy  PT500cc x 4,"2,000","2,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,7,120378,Powerade Frozen Blast PT850 x 6,"3,000","3,000",NICOLAS VALENZUELA,02:16:38,01.03.2025,NICOLAS VALENZUELA,03:46:23,01.03.2025,C,PM
6182652,6,122915,"Benedictino S/G PT3,0 x 6","12,000","12,000",CRISTIAN REYES,01:35:36,01.03.2025,CRISTIAN REYES,01:35:58,01.03.2025,C,PM
6182652,6,120524,"Coca Cola Original PT3,0 x 6","30,000","30,000",CRISTIAN REYES,01:35:36,01.03.2025,CRISTIAN REYES,01:35:58,01.03.2025,C,PM
6182652,6,121378,"Sprite MidCal PT3,0 x 6","3,000","3,000",CRISTIAN REYES,01:35:36,01.03.2025,CRISTIAN REYES,01:35:58,01.03.2025,C,PM
6182652,6,122936,"Benedictino S/G PT2,0 x 6 (Fab)","15,000","15,000",CRISTIAN REYES,01:35:36,01.03.2025,CRISTIAN REYES,01:35:58,01.03.2025,C,PM
6182652,6,122944,"Benedictino Limonada Jengibre PT2,0cc x6","1,000","1,000",CRISTIAN REYES,01:35:36,01.03.2025,CRISTIAN REYES,01:35:58,01.03.2025,C,PM
6182652,5,120141,Coca Cola Personal 350cc x 24,"1,000","1,000",JEAN ETIENNE,00:47:46,01.03.2025,JEAN ETIENNE,00:48:22,01.03.2025,C,PM
6182652,5,125674,Bidon Benedictino 20lts,"7,000","7,000",JEAN ETIENNE,00:47:46,01.03.2025,JEAN ETIENNE,00:48:22,01.03.2025,C,PM
6182652,4,121561,Sprite Sin Azucar PT591cc x6,"4,000","4,000",CRISTIAN REYES,01:35:41,01.03.2025,CRISTIAN REYES,01:35:48,01.03.2025,C,PM
6182652,4,120683,Fanta Zero PT591cc x 6,"2,000","2,000",CRISTIAN REYES,01:35:41,01.03.2025,CRISTIAN REYES,01:35:48,01.03.2025,C,PM
6182652,4,122935,"Benedictino C/G PT2,0 x 6","33,000","33,000",CRISTIAN REYES,01:35:41,01.03.2025,CRISTIAN REYES,01:35:48,01.03.2025,C,PM
6182652,4,122729,Vital S/G PT600cc x 12 term,"1,000","1,000",CRISTIAN REYES,01:35:41,01.03.2025,CRISTIAN REYES,01:35:48,01.03.2025,C,PM
6182652,4,120438,Coca Cola Sin Azucar PT591cc x 6,"12,000","12,000",CRISTIAN REYES,01:35:41,01.03.2025,CRISTIAN REYES,01:35:48,01.03.2025,C,PM
6182652,4,120725,Powerade Frozen Blast PT600cc x 6,"2,000","2,000",CRISTIAN REYES,01:35:41,01.03.2025,CRISTIAN REYES,01:35:48,01.03.2025,C,PM
6182652,4,122629,Vital C/G PT600cc x 12 ter,"1,000","1,000",CRISTIAN REYES,01:35:41,01.03.2025,CRISTIAN REYES,01:35:48,01.03.2025,C,PM
6182652,3,127454,Cer Leyen. de Origen Pincoya 473cc5gx24,"2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182652,3,127404,"Cer Quilmes LT354cc 4,9g x12","11,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182652,3,122200,Monster Ultra LT473cc x 6,"20,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182652,3,127296,Cer Stella Arts LT354cc 5g x12,"5,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182652,3,127425,"Cer Quilmes VD300cc 4,9g x24","4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182652,3,127207,"Cer Mdlo Esp VD355cc 4,5g 6x4","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182652,3,122202,Monster Energy LT473cc x 6,"44,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182652,3,122233,Monster NJ Ripper LT473cc x 6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182652,3,127392,Cer Stella Arts LT354cc 5g x24,"8,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182652,3,127256,"Cer Cusque LT354cc 4,8g 6x4","3,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182652,3,122230,Monster Ultra Watermelon LT473cc x6,"8,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182652,3,125607,"RON MADDERO DORADO 1,0L 40G X1","12,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182652,3,128065,"Espumante Rita Brut 12,5g LT250x12","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182652,3,127201,"Cer Becker LT354cc 4,5g x 24","10,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182652,3,127204,"Cer Becker LT354cc 4,5g x 18","8,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182652,3,127423,Cer Bud Zero S/Alc VD330cc 0g 6x4,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182652,3,122231,Monster Ultra Gold LT473cc x6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182652,3,122234,Monster Energy Zero Sugar Green LT473 x6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182652,3,127431,"Cer Corona sin alcohol VD330cc 0,0g 6x4","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182652,2,120112,"Coca Cola RP2,0 L x 8","4,000","4,000",JEAN ETIENNE,00:47:26,01.03.2025,JEAN ETIENNE,00:48:57,01.03.2025,C,PM
6182652,2,120461,"Coca Cola Sin Azucar RP2,0 x 8","6,000","6,000",JEAN ETIENNE,00:47:26,01.03.2025,JEAN ETIENNE,00:48:57,01.03.2025,C,PM
6182652,2,121310,Sprite MidCal RP2.0 x 8,"1,000","1,000",JEAN ETIENNE,00:47:26,01.03.2025,JEAN ETIENNE,00:48:57,01.03.2025,C,PM
6182652,1,127230,"Cer Quilmes LT473cc 4,9g 6x4","3,000","3,000",CERVEZAS,04:13:02,01.03.2025,CERVEZAS,04:14:03,01.03.2025,C,PM
6182652,1,127293,Cer Stella Arts VD330cc 5g 6x4,"2,000","2,000",CERVEZAS,04:13:02,01.03.2025,CERVEZAS,04:14:03,01.03.2025,C,PM
6182652,1,127441,Cer Budweiser VD660cc 5g x12,"2,000","2,000",CERVEZAS,04:13:02,01.03.2025,CERVEZAS,04:14:03,01.03.2025,C,PM
6182653,1,122225,Monster Ultra Paradise LT473cc x 6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182653,1,122217,Monster Mango Loco LT473cc x 6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182653,1,122234,Monster Energy Zero Sugar Green LT473 x6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182653,1,122232,Monster Aussie Lemonade LT473cc x 6,"4,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182653,1,125996,Guall Granola Frutos Rojos 300gr x 12,"1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182653,2,122878,"Schweppes Agua Tonica S/Azucar PT1,5 x 6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182653,2,123437,"Del Valle Frutilla MidCal PT1,5cc x 6","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182653,2,120625,"Fanta Pomelo Full Sugar PT1,5L x6","1,000","    0,000",,00:00:00,,,00:00:00,,,PM
6182653,2,120657,"Fanta Naranja Full Sugar PT1,5L x6","2,000","    0,000",,00:00:00,,,00:00:00,,,PM
